Timestamp,GPGGA Latitude,GPGGA Longitude,Actual Engine RPM,GroundSpeed,distance_mile,cumsum_mile,Delta_cumsumMile,Loading,Delta_loading,Coupled,BodyDwnLoadCat,GPGGA Latitude_1,GPGGA Longitude_1,mile_cycle,Delta,bodyup,Coupled_1,BodyUpCat
2015-06-23 08:35:57,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:00.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:35:58,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:35:59,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:36:00,,,,,,,,,,,,30.052,-95.6445,0.00690499442215,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:36:01,,,,,,,,,,,,30.052,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:36:02,,,,,,,,,,,,30.052,-95.6446,0.00690499442215,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:36:03,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:36:04,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:36:05,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:36:06,,,,,,,,,,,,30.052,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644599999999997)",BodyUp8
2015-06-23 08:36:07,,,,,,,,,,,,30.052,-95.6445,0.00690499442215,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:36:08,,,,,,,,,,,,30.052,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:36:09,,,,,,,,,,,,30.052,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:36:10,,,,,,,,,,,,30.052,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:36:11,,,,,,,,,,,,30.052,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644499999999994)",BodyUp8
2015-06-23 08:37:43,30.0519,-95.6476,663.09,0.14,0.0,5.03547980352,0.509020036763,1.0,0 days 00:03:54.000000000,"(30.0519, -95.647599999999997)",BodyDwnLoadTravel7,,,,,,,
2015-06-23 08:37:44,30.0519,-95.6476,681.46,0.0,0.0,5.03547980352,0.0,1.0,0 days 00:00:01.000000000,"(30.0519, -95.647599999999997)",BodyDwnLoad_7_7,,,,,,,
2015-06-23 08:37:45,30.052,-95.6476,696.2,0.0,0.000679518275932,5.03615932179,0.000679518275932,1.0,0 days 00:00:01.000000000,"(30.052, -95.647599999999997)",BodyDwnLoad_7_8,,,,,,,
2015-06-23 08:37:52,30.052,-95.6475,699.88,0.0,0.00690499442215,5.04306431622,0.00690499442215,1.0,0 days 00:00:01.000000000,"(30.052, -95.647499999999994)",BodyDwnLoad_7_9,,,,,,,
2015-06-23 08:38:37,30.0519,-95.6477,681.94,0.08,0.0,5.05755382334,0.0144895071211,1.0,0 days 00:00:16.000000000,"(30.0519, -95.6477)",BodyDwnLoad_sub_7_10_1,,,,,,,
2015-06-23 08:38:38,30.0519,-95.6477,695.05,0.0,0.0,5.05755382334,0.0,1.0,0 days 00:00:01.000000000,"(30.0519, -95.6477)",BodyDwnLoad_7_11,,,,,,,
2015-06-23 08:38:43,30.052,-95.6477,700.11,0.0,0.000679530268922,5.05823335361,0.000679530268922,1.0,0 days 00:00:01.000000000,"(30.052, -95.6477)",BodyDwnLoad_7_12,,,,,,,
2015-06-23 08:41:25,30.052,-95.6462,897.46,0.16,0.0,5.19150020864,0.13326685503,1.0,0 days 00:01:15.000000000,"(30.052, -95.646199999999993)",BodyDwnLoad_sub_7_13_2,,,,,,,
2015-06-23 08:42:36,,,,,,,,,,,,30.0521,-95.6446,0.524901774516,0 days 00:06:25.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUpTravel8
2015-06-23 08:42:37,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:38,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:39,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:40,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:41,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:42,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:43,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:44,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:45,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:46,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:47,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:48,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:42:49,,,,,,,,,,,,30.0521,-95.6446,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644599999999997)",BodyUp9
2015-06-23 08:44:36,30.0519,-95.6475,850.38,0.14,0.0,5.53337420318,0.341873994547,1.0,0 days 00:03:11.000000000,"(30.0519, -95.647499999999994)",BodyDwnLoadTravel8,,,,,,,
2015-06-23 08:44:38,30.0519,-95.6475,775.49,0.0,0.0,5.53337420318,0.0,1.0,0 days 00:00:02.000000000,"(30.0519, -95.647499999999994)",BodyDwnLoad_8_8,,,,,,,
2015-06-23 08:46:53,30.0519,-95.6477,684.73,0.0,0.0,5.54718419203,0.0138099888452,1.0,0 days 00:00:17.000000000,"(30.0519, -95.6477)",BodyDwnLoad_sub_8_9_1,,,,,,,
2015-06-23 08:46:59,30.0519,-95.6478,700.04,0.0,0.00690499442215,5.55408918645,0.00690499442215,1.0,0 days 00:00:01.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_8_10,,,,,,,
2015-06-23 08:47:00,30.0519,-95.6478,699.2,0.0,0.0,5.55408918645,0.0,1.0,0 days 00:00:01.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_8_11,,,,,,,
2015-06-23 08:50:42,,,,,,,,,,,,30.0519,-95.6445,0.495176201436,0 days 00:07:53.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUpTravel9
2015-06-23 08:50:43,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:44,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:45,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:46,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:47,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:48,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:49,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:50,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:51,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:52,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:53,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:54,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:55,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:50:56,,,,,,,,,,,,30.0519,-95.6445,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644499999999994)",BodyUp10
2015-06-23 08:52:26,30.0519,-95.6474,695.73,0.0,0.0,6.02919648334,0.475107296886,1.0,0 days 00:03:57.000000000,"(30.0519, -95.647400000000005)",BodyDwnLoadTravel9,,,,,,,
2015-06-23 08:52:35,30.0519,-95.6474,676.15,0.0,0.0,6.02919648334,0.0,1.0,0 days 00:00:06.000000000,"(30.0519, -95.647400000000005)",BodyDwnLoad_9_9,,,,,,,
2015-06-23 08:53:12,30.0519,-95.6477,687.51,0.0,0.0,6.0499114666,0.0207149832664,1.0,0 days 00:00:21.000000000,"(30.0519, -95.6477)",BodyDwnLoad_sub_9_10_1,,,,,,,
2015-06-23 08:57:26,,,,,,,,,,,,30.052,-95.6444,0.509599340434,0 days 00:06:30.000000000,1.0,"(30.052, -95.644400000000005)",BodyUpTravel10
2015-06-23 08:57:27,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:28,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:29,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:30,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:31,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:32,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:33,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:34,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:35,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:36,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:37,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:38,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:39,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:57:40,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp11
2015-06-23 08:59:21,30.0519,-95.6471,671.94,0.0,0.0,6.53940854822,0.489497081617,1.0,0 days 00:04:16.000000000,"(30.0519, -95.647099999999995)",BodyDwnLoadTravel10,,,,,,,
2015-06-23 08:59:22,30.0519,-95.6471,688.67,0.0,0.0,6.53940854822,0.0,1.0,0 days 00:00:01.000000000,"(30.0519, -95.647099999999995)",BodyDwnLoad_10_10,,,,,,,
2015-06-23 09:01:32,30.0519,-95.6475,649.7,0.12,0.0,6.56702852591,0.0276199776877,1.0,0 days 00:00:29.000000000,"(30.0519, -95.647499999999994)",BodyDwnLoad_sub_10_11_1,,,,,,,
2015-06-23 09:04:20,30.0519,-95.6477,695.49,0.0,0.0,6.58083851475,0.0138099888452,1.0,0 days 00:00:25.000000000,"(30.0519, -95.6477)",BodyDwnLoad_sub_10_12_2,,,,,,,
2015-06-23 09:04:34,30.0519,-95.6478,685.25,0.0,0.0,6.58774350917,0.00690499442215,1.0,0 days 00:00:05.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_10_13,,,,,,,
2015-06-23 09:05:13,30.0519,-95.6478,700.667,0.0,0.0,6.58774350917,0.0,1.0,0 days 00:00:00.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_10_14,,,,,,,
2015-06-23 09:08:27,,,,,,,,,,,,30.052,-95.6444,0.530926808042,0 days 00:10:47.000000000,1.0,"(30.052, -95.644400000000005)",BodyUpTravel11
2015-06-23 09:08:28,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:29,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:30,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:31,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:32,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:33,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:34,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:35,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:36,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:37,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:38,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:39,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:40,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:08:41,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp12
2015-06-23 09:10:28,30.0519,-95.6478,688.87,0.0,0.0,7.11673240144,0.52898889227,1.0,0 days 00:04:29.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoadTravel11,,,,,,,
2015-06-23 09:14:18,,,,,,,,,,,,30.0519,-95.6444,0.529022262973,0 days 00:05:37.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUpTravel12
2015-06-23 09:14:19,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:20,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:21,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:22,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:23,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:24,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:25,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:26,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:27,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:28,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:29,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:30,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:14:31,,,,,,,,,,,,30.0519,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.0519, -95.644400000000005)",BodyUp13
2015-06-23 09:16:13,30.0519,-95.6478,669.92,0.0,0.0,7.63462804465,0.517895643201,1.0,0 days 00:04:11.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoadTravel12,,,,,,,
2015-06-23 09:16:57,30.0518,-95.6479,700.99,0.0,0.0,7.65602258217,0.0213945375213,1.0,0 days 00:00:23.000000000,"(30.0518, -95.647900000000007)",BodyDwnLoad_sub_12_12_1,,,,,,,
2015-06-23 09:16:58,30.0518,-95.6479,701.95,0.0,0.0,7.65602258217,0.0,1.0,0 days 00:00:01.000000000,"(30.0518, -95.647900000000007)",BodyDwnLoad_12_13,,,,,,,
2015-06-23 09:18:11,30.0518,-95.6477,689.22,0.0,0.0,7.66983257101,0.0138099888443,1.0,0 days 00:00:20.000000000,"(30.0518, -95.6477)",BodyDwnLoad_sub_12_14_2,,,,,,,
2015-06-23 09:18:12,30.0518,-95.6477,696.82,0.0,0.0,7.66983257101,0.0,1.0,0 days 00:00:01.000000000,"(30.0518, -95.6477)",BodyDwnLoad_12_15,,,,,,,
2015-06-23 09:19:21,30.0518,-95.6477,717.23,0.0,0.0,7.68364255986,0.0138099888443,1.0,0 days 00:00:21.000000000,"(30.0518, -95.6477)",BodyDwnLoad_sub_12_16_3,,,,,,,
2015-06-23 09:34:29,30.0518,-95.6477,700.196,0.0,0.0,7.68364255986,0.0,1.0,0 days 00:00:00.000000000,"(30.0518, -95.6477)",BodyDwnLoad_12_17,,,,,,,
2015-06-23 10:07:17,30.0519,-95.6476,699.7,0.0,0.0,7.70574992212,0.0221073622644,1.0,0 days 00:00:29.000000000,"(30.0519, -95.647599999999997)",BodyDwnLoad_sub_12_18_4,,,,,,,
2015-06-23 10:18:43,30.0519,-95.6478,688.68,0.0,0.0,7.71955991097,0.0138099888452,1.0,0 days 00:00:22.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_sub_12_19_5,,,,,,,
2015-06-23 10:18:51,30.0519,-95.6478,607.85,0.06,0.0,7.71955991097,0.0,1.0,0 days 00:00:05.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_12_20,,,,,,,
2015-06-23 10:22:55,,,,,,,,,,,,30.0521,-95.6444,0.617283647862,0 days 01:08:24.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUpTravel13
2015-06-23 10:22:56,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:22:57,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:22:58,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:22:59,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:00,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:01,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:02,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:03,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:04,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:05,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:06,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:07,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:08,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:09,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:23:10,,,,,,,,,,,,30.0521,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644400000000005)",BodyUp14
2015-06-23 10:24:46,30.0519,-95.6476,713.4,0.0,0.0,8.23738928828,0.517829377318,1.0,0 days 00:04:07.000000000,"(30.0519, -95.647599999999997)",BodyDwnLoadTravel13,,,,,,,
2015-06-23 10:25:42,30.0519,-95.6478,729.8,0.0,0.0,8.25119927713,0.0138099888452,1.0,0 days 00:00:19.000000000,"(30.0519, -95.647800000000004)",BodyDwnLoad_sub_13_13_1,,,,,,,
2015-06-23 10:29:59,,,,,,,,,,,,30.052,-95.6444,0.530313797356,0 days 00:06:49.000000000,1.0,"(30.052, -95.644400000000005)",BodyUpTravel14
2015-06-23 10:30:01,30.052,-95.6444,659.59,0.0,0.0,8.5156939404,0.264494663267,1.0,0 days 00:02:18.000000000,"(30.052, -95.644400000000005)",BodyDwnLoad_sub_13_14_2,,,,,,,
2015-06-23 10:30:02,30.052,-95.6444,679.39,0.0,0.0,8.5156939404,0.0,1.0,0 days 00:00:01.000000000,"(30.052, -95.644400000000005)",BodyDwnLoad_13_15,,,,,,,
2015-06-23 10:30:18,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:19.000000000,1.0,"(30.052, -95.644400000000005)",BodyUpTravel15
2015-06-23 10:30:19,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:20,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:21,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:22,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:23,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:24,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:25,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:26,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:27,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:28,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:30:29,,,,,,,,,,,,30.052,-95.6444,0.0,0 days 00:00:01.000000000,1.0,"(30.052, -95.644400000000005)",BodyUp16
2015-06-23 10:32:28,30.0519,-95.6479,684.58,0.0,0.0,8.80226135037,0.28656740998,1.0,0 days 00:02:12.000000000,"(30.0519, -95.647900000000007)",BodyDwnLoad_sub_13_16_3,,,,,,,
2015-06-23 10:32:29,30.0519,-95.6479,691.45,0.0,0.0,8.80226135037,0.0,1.0,0 days 00:00:01.000000000,"(30.0519, -95.647900000000007)",BodyDwnLoad_13_17,,,,,,,
2015-06-23 10:36:54,,,,,,,,,,,,30.0521,-95.6443,0.580653517809,0 days 00:06:25.000000000,1.0,"(30.052099999999999, -95.644300000000001)",BodyUpTravel16
2015-06-23 10:36:55,,,,,,,,,,,,30.0521,-95.6443,0.0,0 days 00:00:01.000000000,1.0,"(30.052099999999999, -95.644300000000001)",BodyUp17
